"date","close","volume","open","high","low"
"2014/08/14","77.3000","1967465.0000","77.5200","77.8100","76.9600"
"2014/08/13","77.2500","3200230.0000","77.0800","77.7900","76.5400"
"2014/08/12","76.7300","4571014.0000","77.0000","77.4425","76.4900"
"2014/08/11","77.0600","3914269.0000","77.4800","77.5000","76.9800"
"2014/08/08","77.0600","3357386.0000","76.3100","77.1000","75.9000"
"2014/08/07","76.3500","3368718.0000","77.7000","77.7300","75.9800"
"2014/08/06","77.1400","2537162.0000","76.5100","77.2400","76.4500"
"2014/08/05","76.9200","2433094.0000","76.7600","77.6400","76.5300"
"2014/08/04","77.1600","2394365.0000","76.8800","77.4050","76.2920"
"2014/08/01","76.7800","2912866.0000","76.5400","77.2450","76.3900"
"2014/07/31","77.1300","3882728.0000","78.6600","79.0200","76.9800"
"2014/07/30","79.6100","4524087.0000","78.3900","79.9400","78.2800"
"2014/07/29","78.1000","2334767.0000","78.4200","78.8600","78.1000"
"2014/07/28","78.4000","2025462.0000","77.9300","78.6000","77.5200"
"2014/07/25","77.7200","2270160.0000","78.3400","78.7800","77.6100"
"2014/07/24","78.6000","3799575.0000","77.9400","78.7700","77.8600"
"2014/07/23","77.3700","2022203.0000","77.2600","77.4500","76.8300"
"2014/07/22","77.0400","2517993.0000","77.1100","77.6400","77.0000"
"2014/07/21","76.8200","2104717.0000","76.8300","77.3000","76.7000"
"2014/07/18","77.5200","3032610.0000","76.8500","77.7100","76.6700"
"2014/07/17","76.5300","3730840.0000","76.4300","76.9700","76.3000"
"2014/07/16","76.9200","3724761.0000","77.8500","78.2300","76.7700"
"2014/07/15","78.0300","3252968.0000","77.5200","78.2099","77.4800"
"2014/07/14","77.9500","2735953.0000","77.9500","78.1900","77.5900"
"2014/07/11","77.2900","2879009.0000","77.2800","77.5900","76.7600"
"2014/07/10","77.5000","3178478.0000","77.2700","77.8100","76.7900"
"2014/07/09","78.6900","3514394.0000","77.7800","78.7650","77.6900"
"2014/07/08","77.6700","4022166.0000","78.3100","78.4100","77.0700"
"2014/07/07","78.6500","2732403.0000","78.0000","78.8300","77.9400"
"2014/07/03","78.4500","2284250.0000","77.5300","78.6200","77.0000"
"2014/07/02","77.7900","2788636.0000","78.0600","78.4050","77.6900"
"2014/07/01","78.0000","3564607.0000","77.7300","78.5400","77.7300"
"2014/06/30","77.5500","4267876.0000","77.5100","77.7300","77.0900"
"2014/06/27","77.6800","9069145.0000","78.5300","79.1500","77.6800"
"2014/06/26","76.8600","5136784.0000","76.5700","76.9100","75.6700"
"2014/06/25","76.4700","3570239.0000","75.0300","76.5400","75.0300"
"2014/06/24","74.9800","3782213.0000","75.3900","75.9650","74.9300"
"2014/06/23","75.4500","4523868.0000","75.1000","75.6100","74.4000"
"2014/06/20","75.1000","5665865.0000","76.0900","76.1300","75.0500"
"2014/06/19","75.6400","2459054.0000","76.4300","76.4500","75.2100"
"2014/06/18","76.2100","4886426.0000","75.2400","76.3602","74.7200"
"2014/06/17","75.0900","3044781.0000","74.7700","75.1600","74.2500"
"2014/06/16","74.5500","2988949.0000","74.8100","75.3000","74.4000"
"2014/06/13","74.6200","3856079.0000","74.7400","74.9300","73.1400"
"2014/06/12","74.7700","3114674.0000","75.1900","75.4400","74.5800"
"2014/06/11","75.1400","4610711.0000","75.6700","75.8000","74.9000"
"2014/06/10","76.3100","2537818.0000","76.3400","76.9200","76.2400"
"2014/06/09","76.6700","2500103.0000","76.1000","76.9100","76.1000"
"2014/06/06","76.2300","3304452.0000","76.1600","76.8700","76.1500"
"2014/06/05","75.8700","3663161.0000","76.3100","76.5370","75.3200"
"2014/06/04","76.1300","3655668.0000","75.4400","76.3600","75.4200"
"2014/06/03","75.5500","3375919.0000","76.4200","76.6100","75.4800"
"2014/06/02","76.7200","1904844.0000","76.9900","76.9900","76.3000"
"2014/05/30","76.9100","2578253.0000","76.4000","76.9300","76.3000"
"2014/05/29","76.3800","1983320.0000","76.2000","76.6400","75.9850"
"2014/05/28","76.2700","2364957.0000","76.5300","76.6100","75.9200"
"2014/05/27","76.6100","3349038.0000","76.4400","76.8500","76.2200"
"2014/05/23","75.8500","3667615.0000","75.1300","76.3200","74.9600"
"2014/05/22","74.8800","2418366.0000","74.4200","74.9300","74.0000"
"2014/05/21","74.2100","2317433.0000","73.3800","74.2600","73.2600"
"2014/05/20","73.2600","2934591.0000","74.0400","74.1000","73.1070"
"2014/05/19","74.4900","2330527.0000","74.0200","74.5500","73.7320"
"2014/05/16","73.9400","2672529.0000","72.9600","73.9500","72.8300"
"2014/05/15","72.9400","3007795.0000","73.4100","73.6200","72.3700"
"2014/05/14","73.5800","3140575.0000","74.4800","74.6500","73.5000"
"2014/05/13","74.5900","2226173.0000","74.6700","75.0000","74.5300"
"2014/05/12","74.6300","3293179.0000","73.6200","74.6600","73.3700"
"2014/05/09","73.4500","2399354.0000","72.8700","73.5770","72.6900"
"2014/05/08","73.0500","3958516.0000","72.2800","73.3500","72.2500"
"2014/05/07","72.1800","2798459.0000","72.7100","72.8250","71.5250"
"2014/05/06","72.2500","2278083.0000","72.9900","73.1650","72.2100"
"2014/05/05","73.2900","2323267.0000","72.6700","73.4300","72.2600"
"2014/05/02","72.9900","2023965.0000","72.9300","73.5300","72.8400"
"2014/05/01","72.9200","2387100.0000","72.8100","73.3800","72.5900"
"2014/04/30","72.9500","3079934.0000","72.3300","73.0599","72.0900"
"2014/04/29","72.4800","3103194.0000","71.7200","72.7200","71.6500"
"2014/04/28","71.6700","5698423.0000","73.3600","73.6900","71.1000"
"2014/04/25","72.7000","3240648.0000","73.0900","73.7008","72.5100"
"2014/04/24","73.3900","3377077.0000","74.0200","74.3700","73.1000"
"2014/04/23","74.1000","2359387.0000","74.5400","74.8600","74.0101"
"2014/04/22","74.3500","2560933.0000","73.7100","74.7000","73.7100"
"2014/04/21","73.9000","3394523.0000","73.9100","74.0600","73.3200"
"2014/04/17","74.0300","4503752.0000","73.3400","74.4300","73.2850"
"2014/04/16","73.1000","2299278.0000","72.8400","73.1800","72.5000"
"2014/04/15","72.2800","3888722.0000","72.3800","72.8700","71.7300"
"2014/04/14","72.3800","3616765.0000","71.7000","72.4600","71.3000"
"2014/04/11","71.2500","4348963.0000","72.0000","72.6700","71.2200"
"2014/04/10","72.4500","4169954.0000","73.7700","74.1700","72.2500"
"2014/04/09","73.5600","3527757.0000","73.2600","73.6000","72.5300"
"2014/04/08","72.9200","6294059.0000","72.2200","73.1100","71.9000"
"2014/04/07","70.8300","6895564.0000","72.8100","72.9400","70.6000"
"2014/04/04","72.8400","4860111.0000","74.3700","74.5000","72.5200"
"2014/04/03","73.9900","3958727.0000","74.5600","75.1800","73.8200"
"2014/04/02","74.5400","3806610.0000","74.7100","75.0000","74.3200"
"2014/04/01","74.3900","3699655.0000","74.0200","74.7800","74.0200"
"2014/03/31","73.8600","3174593.0000","74.0000","74.1900","73.4500"
"2014/03/28","73.5400","2988310.0000","73.5800","74.1200","73.2800"
"2014/03/27","73.3200","4068933.0000","73.3100","74.1000","73.0100"
"2014/03/26","73.2200","4268771.0000","74.1800","74.5000","73.2200"
"2014/03/25","73.6500","5263475.0000","75.3500","75.5100","73.5900"
"2014/03/24","74.8600","4999455.0000","75.4800","75.8300","74.5700"
"2014/03/21","75.2100","15883490.0000","77.1000","77.3100","75.0000"
"2014/03/20","79.2700","5807694.0000","78.9500","79.2700","77.7700"
"2014/03/19","79.1500","2985121.0000","79.3500","79.9600","78.5600"
"2014/03/18","79.6400","4122697.0000","79.1800","80.0799","79.0500"
"2014/03/17","78.9800","4288758.0000","78.8700","79.1400","78.5200"
"2014/03/14","78.3200","3043020.0000","78.2900","79.0000","77.8100"
"2014/03/13","78.5300","4194867.0000","79.2500","79.7300","78.3300"
"2014/03/12","78.9700","2148368.0000","78.1000","79.0000","78.0300"
"2014/03/11","78.8000","2453346.0000","79.0500","79.6200","78.5700"
"2014/03/10","78.9800","2672224.0000","79.1700","79.3600","78.4500"
"2014/03/07","79.4600","4465430.0000","79.1000","80.0900","79.0800"
"2014/03/06","78.2200","2768210.0000","77.8000","78.3900","77.3600"
"2014/03/05","77.4200","3366583.0000","78.5200","78.6000","77.3600"
"2014/03/04","78.6200","2830593.0000","78.5700","79.0500","78.3600"
"2014/03/03","77.3900","3034556.0000","77.6300","77.9900","76.5500"
"2014/02/28","78.3000","3437567.0000","77.9000","78.7100","77.6100"
"2014/02/27","78.0200","3299630.0000","78.0000","78.3900","77.4800"
"2014/02/26","78.4200","3958653.0000","78.3100","79.0550","78.3100"
"2014/02/25","78.1100","3422007.0000","77.7300","78.5200","77.5700"
"2014/02/24","77.8400","5536071.0000","76.5900","78.1400","76.4900"
"2014/02/21","76.4800","4364264.0000","75.3900","76.6600","75.3600"
"2014/02/20","75.5800","2790797.0000","74.9900","75.7500","74.8600"
"2014/02/19","74.8200","2700742.0000","74.6100","75.5460","74.6100"
"2014/02/18","75.2100","2967849.0000","75.1400","75.4700","74.9000"
"2014/02/14","75.0700","3105543.0000","74.8700","75.1800","74.2000"
"2014/02/13","74.8700","3080652.0000","73.8300","74.9564","73.7400"
"2014/02/12","74.1100","3198142.0000","74.3100","74.8100","73.8400"
"2014/02/11","73.9800","4369691.0000","72.6500","74.1450","72.4500"
"2014/02/10","72.6700","3215238.0000","72.7300","72.9900","72.1225"
"2014/02/07","72.6900","3493152.0000","71.9100","72.8450","71.7500"
"2014/02/06","71.5100","3679338.0000","70.7500","72.2700","70.5000"
"2014/02/05","70.6000","3683444.0000","70.4700","70.8625","69.8500"
"2014/02/04","70.5100","3502097.0000","70.9600","71.2400","70.3400"
"2014/02/03","70.8800","4757950.0000","72.7600","72.7900","70.7800"
"2014/01/31","72.8500","4325950.0000","72.9900","73.3100","72.3600"
"2014/01/30","73.9400","5219203.0000","72.4500","74.2000","72.3800"
"2014/01/29","71.7700","5244361.0000","72.3100","72.5700","71.5100"
"2014/01/28","72.7100","4534594.0000","72.2900","73.1500","72.1500"
"2014/01/27","71.9000","5705824.0000","71.9100","72.2600","71.7200"
"2014/01/24","71.6500","4614050.0000","72.2900","72.6600","71.6400"
"2014/01/23","72.7300","4752558.0000","73.0100","73.1800","72.0200"
"2014/01/22","73.5000","3712004.0000","73.9600","74.0600","73.5000"
"2014/01/21","73.7500","6573419.0000","74.1400","74.6000","73.4100"
"2014/01/17","73.3900","4925927.0000","74.6000","74.7400","73.3800"
"2014/01/16","74.7900","2423998.0000","75.2300","75.3800","74.3500"
"2014/01/15","75.4300","2926245.0000","75.2500","75.7300","75.1400"
"2014/01/14","75.1700","3904227.0000","75.1000","75.3400","74.6500"
"2014/01/13","75.1800","4131164.0000","76.8300","76.9200","75.0000"
"2014/01/10","76.9200","2553996.0000","77.0000","77.3500","76.7000"
"2014/01/09","77.0900","3131647.0000","77.4200","77.4600","76.7600"
"2014/01/08","77.0900","3448868.0000","77.5000","77.9500","76.9300"
"2014/01/07","77.4900","3384488.0000","77.7100","78.0000","77.4100"
"2014/01/06","77.4300","3022912.0000","78.4700","78.6000","77.4050"
"2014/01/03","78.0300","2798497.0000","78.1500","78.6300","77.9600"
"2014/01/02","78.2400","2659326.0000","78.1500","78.8300","77.9300"
"2013/12/31","78.6400","2053083.0000","78.7700","78.9500","78.3450"
"2013/12/30","78.7400","2144481.0000","77.9200","78.8900","77.9200"
"2013/12/27","78.1600","2320353.0000","78.7500","79.0100","78.0300"
"2013/12/26","78.1900","2304910.0000","77.7400","78.4600","77.7000"
"2013/12/24","77.6600","1391336.0000","77.2200","77.7970","77.2100"
"2013/12/23","77.1100","4688360.0000","77.0900","77.4400","76.6900"
"2013/12/20","77.3400","10221290.0000","77.4400","77.7000","76.6400"
"2013/12/19","78.2600","5147212.0000","78.5700","78.7500","77.7600"
"2013/12/18","78.5500","5407199.0000","77.0000","78.5800","76.9500"
"2013/12/17","76.7600","6990206.0000","76.9400","77.2450","76.3950"
"2013/12/16","76.4400","4865498.0000","76.9100","77.1000","76.2800"
"2013/12/13","76.4000","3781123.0000","76.3500","76.7900","76.2400"
"2013/12/12","76.2300","5413041.0000","76.9200","76.9200","75.4200"
"2013/12/11","76.8400","6655280.0000","78.9200","79.0200","76.7300"
"2013/12/10","79.2200","2696861.0000","79.3500","79.6550","79.1150"
"2013/12/09","79.7800","2149599.0000","79.9300","80.2600","79.6700"
"2013/12/06","79.8600","1946972.0000","79.6200","79.8900","79.2600"
"2013/12/05","78.9500","2746654.0000","78.9900","79.3400","78.6300"
"2013/12/04","78.8200","2416602.0000","78.9000","79.1800","78.2600"
"2013/12/03","79.1300","2564600.0000","78.8900","79.4900","78.5950"
"2013/12/02","79.0900","3233927.0000","79.4700","80.1400","78.9200"
"2013/11/29","79.1400","1737573.0000","79.5800","79.7600","79.0800"
"2013/11/27","79.3300","1867066.0000","79.6900","79.8300","79.0900"
"2013/11/26","79.6000","3680177.0000","79.7700","79.8699","79.1600"
"2013/11/25","79.1300","2291690.0000","79.0600","79.6100","78.8800"
"2013/11/22","78.8700","3517832.0000","78.4550","78.9800","77.9800"
"2013/11/21","78.0900","2334725.0000","77.8200","78.2200","77.4098"
"2013/11/20","77.8400","2946487.0000","78.0000","78.6000","77.7300"
"2013/11/19","77.8100","3221632.0000","78.4100","78.6300","77.5500"
"2013/11/18","78.5800","2846601.0000","79.4000","79.4000","78.3300"
"2013/11/15","79.2200","2886956.0000","78.3900","79.2800","78.2500"
"2013/11/14","78.6400","2382071.0000","78.2300","78.8100","77.8900"
"2013/11/13","77.8500","2401072.0000","76.5400","77.8900","76.4550"
"2013/11/12","76.8700","2163740.0000","77.0000","77.2600","76.4000"
"2013/11/11","77.1600","1761598.0000","77.3000","77.3600","76.7200"
"2013/11/08","77.1200","2910814.0000","75.5900","77.1400","75.5800"
"2013/11/07","75.7000","3125393.0000","77.2000","77.3000","75.6601"
"2013/11/06","76.7600","1972671.0000","77.6600","77.6600","76.1499"
"2013/11/05","77.2000","3160187.0000","76.0400","77.3200","75.8800"
"2013/11/04","76.3700","1804565.0000","76.3300","76.5400","75.6300"
"2013/11/01","76.0600","2110845.0000","75.8000","76.4300","75.6500"
"2013/10/31","75.7600","4092188.0000","76.0400","76.2700","75.1400"
"2013/10/30","76.1300","3157128.0000","76.6100","76.8900","75.9500"
"2013/10/29","75.9100","2100507.0000","75.7800","76.1800","75.5350"
"2013/10/28","75.5100","3068351.0000","75.7500","75.9800","75.3700"
"2013/10/25","75.7000","3444548.0000","75.5600","76.3600","75.3500"
"2013/10/24","75.5100","2813168.0000","75.6100","75.7800","75.2400"
"2013/10/23","75.5600","2380968.0000","75.5400","75.9400","75.1100"
"2013/10/22","75.9600","3409361.0000","76.1100","76.4900","75.5200"
"2013/10/21","76.0900","4996286.0000","75.8900","76.3700","75.5000"
"2013/10/18","75.9300","4915369.0000","74.5500","75.9900","74.2700"
"2013/10/17","74.5400","4692178.0000","74.3500","74.6500","74.0850"
"2013/10/16","74.5200","4375848.0000","74.0900","74.6200","73.7200"
"2013/10/15","73.7100","3975649.0000","73.9000","74.3700","73.4100"
"2013/10/14","74.0600","3099906.0000","72.9500","74.1700","72.7800"
"2013/10/11","73.4600","5396101.0000","73.4700","73.7300","72.8800"
"2013/10/10","73.4400","5552413.0000","72.1500","73.4500","71.9400"
"2013/10/09","70.8900","4641064.0000","70.5200","71.4750","69.9600"
"2013/10/08","70.2800","3757144.0000","71.4600","72.6300","70.1752"
"2013/10/07","71.3400","2586403.0000","71.4100","71.9700","71.3000"
"2013/10/04","72.1400","3584054.0000","71.7700","72.3500","71.3200"
"2013/10/03","71.6400","3572259.0000","71.8900","72.4999","71.0600"
"2013/10/02","71.8900","4375828.0000","72.0400","72.2600","71.5900"
"2013/10/01","72.4200","5209716.0000","73.0400","73.2500","72.0200"
"2013/09/30","72.6400","7398234.0000","72.3000","73.1700","72.1600"
"2013/09/27","73.6400","15591010.0000","74.8200","75.2500","73.3500"
"2013/09/26","70.3400","6723404.0000","69.2300","70.4900","69.1500"
"2013/09/25","68.9200","3941623.0000","69.4300","69.5300","68.7400"
"2013/09/24","69.4300","3653192.0000","69.4400","69.7200","69.1926"
"2013/09/23","68.9800","5510985.0000","69.1100","69.5500","68.0400"
"2013/09/20","69.3700","18452670.0000","69.2000","69.5000","68.1000"
"2013/09/19","69.5000","7313814.0000","69.7700","70.5600","68.8100"
"2013/09/18","69.4800","4273956.0000","67.9700","69.8500","67.9300"
"2013/09/17","68.3200","3876194.0000","68.1800","68.6700","67.9800"
"2013/09/16","68.1900","2673387.0000","68.7500","68.8200","67.9100"
"2013/09/13","67.9100","3292301.0000","67.9000","68.1400","67.1900"
"2013/09/12","68.0800","4124872.0000","67.9600","68.9000","67.8000"
"2013/09/11","67.5900","4556221.0000","66.9800","67.8199","66.8200"
"2013/09/10","66.8200","6689903.0000","66.7000","66.9800","65.9600"
"2013/09/09","65.4000","2073894.0000","65.0600","65.5900","64.9300"
"2013/09/06","64.9800","2316271.0000","65.4000","65.5500","64.1700"
"2013/09/05","65.3800","2635801.0000","65.0000","65.5750","64.6900"
"2013/09/04","65.1300","3550724.0000","64.3300","65.4850","64.3000"
"2013/09/03","64.2900","4103786.0000","63.6100","64.9000","63.5000"
"2013/08/30","62.8200","2925549.0000","63.7100","63.7900","62.6000"
"2013/08/29","63.4800","2299950.0000","62.9900","63.8600","62.8800"
"2013/08/28","63.3700","3022010.0000","62.7200","63.7000","62.6500"
"2013/08/27","62.8100","2435477.0000","63.2600","63.7400","62.7900"
"2013/08/26","63.9200","2742516.0000","64.2000","64.5300","63.9200"
"2013/08/23","64.2100","4021929.0000","65.1700","65.2200","63.9000"
"2013/08/22","64.8600","2527957.0000","64.1000","65.1700","63.9000"
"2013/08/21","64.1300","2385200.0000","64.5700","64.9900","64.0400"
"2013/08/20","64.6300","3834103.0000","64.5500","65.7100","64.3129"
"2013/08/19","64.7100","3854460.0000","63.7000","65.1150","63.5000"
"2013/08/16","63.6500","2630608.0000","63.4400","64.3100","63.3400"
"2013/08/15","63.4900","3113540.0000","63.7800","64.0000","63.1600"
"2013/08/14","64.3500","2980928.0000","65.5300","65.6600","64.2300"
"2013/08/13","65.8100","2149700.0000","66.6100","66.7500","65.6900"
"2013/08/12","66.5100","2200867.0000","66.0900","66.6000","66.0500"
"2013/08/09","66.3100","2822376.0000","65.9200","66.7400","65.8400"
"2013/08/08","66.0500","2528668.0000","66.0600","66.4500","65.7800"
"2013/08/07","65.6300","2944383.0000","66.1400","66.2400","65.6100"
"2013/08/06","66.5400","3122004.0000","66.3100","66.8500","65.8849"
"2013/08/05","66.4000","2106493.0000","66.2000","66.5400","66.1600"
"2013/08/02","66.3000","3749854.0000","65.9900","66.6100","65.4100"
"2013/08/01","65.9700","7911657.0000","63.2400","66.1100","63.2400"
"2013/07/31","62.9200","4230927.0000","63.1200","63.5000","62.7700"
"2013/07/30","62.8500","3199849.0000","62.6500","63.1000","62.6400"
"2013/07/29","62.7100","2537823.0000","62.2500","62.7900","62.2500"
"2013/07/26","62.5300","2759182.0000","62.0500","62.6000","62.0300"
"2013/07/25","62.4900","4443341.0000","62.7500","62.8900","62.2000"
"2013/07/24","62.6300","2352665.0000","63.1900","63.4300","62.5700"
"2013/07/23","63.1900","2143865.0000","63.5200","63.5800","63.1400"
"2013/07/22","63.2900","2790786.0000","63.1100","63.5700","62.8400"
"2013/07/19","63.3500","2959678.0000","63.2500","63.5880","63.0800"
"2013/07/18","63.3200","2243343.0000","63.2400","63.7800","62.9000"
"2013/07/17","63.3300","3123778.0000","62.6000","63.6700","62.5700"
"2013/07/16","62.7000","3429082.0000","63.1400","63.4650","62.4700"
"2013/07/15","63.3500","2880921.0000","63.4600","63.6500","63.2500"
"2013/07/12","63.6700","2212146.0000","63.6300","63.8300","63.4900"
"2013/07/11","63.7200","3574002.0000","64.2000","64.4400","63.4400"
"2013/07/10","63.6000","2550839.0000","63.9100","63.9100","63.3200"
"2013/07/09","63.9300","3494730.0000","64.0000","64.2800","63.4000"
"2013/07/08","63.7200","3491323.0000","64.0000","64.6600","63.4800"
"2013/07/05","63.6400","2579469.0000","63.1600","63.8300","63.1500"
"2013/07/03","62.8600","1688647.0000","62.2400","62.9350","62.1000"
"2013/07/02","62.6200","3701135.0000","61.9300","63.0800","61.9000"
"2013/07/01","62.3300","7198987.0000","63.9400","64.5900","62.2000"
"2013/06/28","63.6800","13409230.0000","61.9400","64.0700","60.1800"
"2013/06/27","62.3200","5547058.0000","62.8700","63.2500","62.1300"
"2013/06/26","61.8500","5689542.0000","60.8600","62.1200","60.7900"
"2013/06/25","60.3900","5447596.0000","60.4200","60.9900","59.9500"
"2013/06/24","59.9500","4744359.0000","60.1600","60.5100","59.1100"
"2013/06/21","60.5700","5047514.0000","60.8200","61.3800","60.0700"
"2013/06/20","60.7800","4906705.0000","61.3300","61.6300","60.6400"
"2013/06/19","61.7500","4611722.0000","62.1400","62.3400","61.7299"
"2013/06/18","62.1500","4533634.0000","61.8400","62.2500","61.6200"
"2013/06/17","61.9400","3756443.0000","62.3800","62.7200","61.8200"
"2013/06/14","61.8900","2611140.0000","61.6300","62.4000","61.6100"
"2013/06/13","61.7600","3918402.0000","61.3000","61.9200","61.0300"
"2013/06/12","61.4100","2721227.0000","62.5700","62.5700","61.3500"
"2013/06/11","62.1500","2770156.0000","62.3000","62.9400","61.9700"
"2013/06/10","63.0400","2740058.0000","62.9100","63.4800","62.7400"
"2013/06/07","62.7500","2666191.0000","62.4800","63.0900","62.2500"
"2013/06/06","62.1600","2380990.0000","61.7400","62.1800","61.2100"
"2013/06/05","61.7500","3102678.0000","62.6000","62.9400","61.6000"
"2013/06/04","62.7800","3392803.0000","63.2500","63.5700","62.3100"
"2013/06/03","63.0300","5070625.0000","61.6000","63.0800","61.1100"
"2013/05/31","61.6600","3734857.0000","62.2000","63.1400","61.6600"
"2013/05/30","62.4100","2977552.0000","62.9500","63.3000","62.3900"
"2013/05/29","62.9300","2760591.0000","62.9100","63.1700","62.4000"
"2013/05/28","63.2800","3892051.0000","63.5700","64.1090","63.0350"
"2013/05/24","62.7900","3758876.0000","62.6700","62.8700","61.5600"
"2013/05/23","63.3300","4313836.0000","63.9800","64.1499","63.0900"
"2013/05/22","64.4500","4134593.0000","65.2400","65.5700","64.0900"
"2013/05/21","65.2300","3221224.0000","65.3400","65.4500","64.9800"
"2013/05/20","65.3300","2731574.0000","65.2700","65.5000","65.0500"
"2013/05/17","65.3200","3109910.0000","64.4700","65.4400","64.4000"
"2013/05/16","64.4400","3832055.0000","65.7600","66.0700","64.1600"
"2013/05/15","65.8300","2644512.0000","65.7800","66.0000","65.4500"
"2013/05/14","65.9100","4138736.0000","64.5300","65.9800","64.5300"
"2013/05/13","64.6500","1887405.0000","64.5100","64.8000","64.3200"
"2013/05/10","64.7600","3317403.0000","63.8600","64.7950","63.6700"
"2013/05/09","63.7400","2216839.0000","63.9000","64.5300","63.6500"
"2013/05/08","63.9000","3123086.0000","63.7000","64.1150","63.6700"
"2013/05/07","63.9100","3149124.0000","64.1900","64.3700","63.8100"
"2013/05/06","63.9600","2375914.0000","64.4000","64.5500","63.7800"
"2013/05/03","64.5500","3473265.0000","63.6800","64.9600","63.6800"
"2013/05/02","63.3200","2798728.0000","63.5000","63.5700","62.9500"
"2013/05/01","63.3600","3958394.0000","63.5600","64.2900","63.2000"
"2013/04/30","63.6000","5048826.0000","62.7300","63.7650","62.6600"
"2013/04/29","62.6300","2916973.0000","62.0000","62.8100","61.6200"
"2013/04/26","61.8900","2408082.0000","62.1600","62.4700","61.5800"
"2013/04/25","62.0700","2184888.0000","61.6200","62.4900","61.5700"
"2013/04/24","61.5300","2082489.0000","61.8500","62.0000","61.4000"
"2013/04/23","61.6800","3058025.0000","61.6200","61.9300","61.2400"
"2013/04/22","61.3600","2928468.0000","61.0900","61.4900","60.6300"
"2013/04/19","60.9200","3382517.0000","60.5800","61.0383","60.2664"
"2013/04/18","60.1800","3000288.0000","60.9700","61.2000","59.6999"
"2013/04/17","60.9000","5218688.0000","60.1700","61.3100","60.0100"
"2013/04/16","60.5000","2980284.0000","60.0300","60.5300","59.6700"
"2013/04/15","59.6700","3331385.0000","60.4600","60.9300","59.6700"
"2013/04/12","60.5800","2763366.0000","61.0700","61.2300","60.4300"
"2013/04/11","61.2000","4394799.0000","60.3700","61.3800","60.3100"
"2013/04/10","60.2900","2975654.0000","59.9200","60.5500","59.9200"
"2013/04/09","59.8900","3338624.0000","59.8200","60.1300","59.2900"
"2013/04/08","59.9500","4006792.0000","58.8900","59.9500","58.8200"
"2013/04/05","58.9700","3086150.0000","58.5800","59.0400","58.3300"
"2013/04/04","59.3400","2499735.0000","58.7900","59.5000","58.7400"
"2013/04/03","58.9100","3811541.0000","59.2000","59.5300","58.5550"
"2013/04/02","58.9000","4662021.0000","58.3700","59.3900","58.3600"
"2013/04/01","58.2600","3485157.0000","59.0000","59.1900","57.9800"
"2013/03/28","59.0100","3798509.0000","58.9600","59.3150","58.4500"
"2013/03/27","58.4500","5171712.0000","59.0200","59.3000","58.1400"
"2013/03/26","59.4700","4475209.0000","59.3500","59.6262","58.9000"
"2013/03/25","59.5600","6658609.0000","59.3900","59.9800","59.0300"
"2013/03/22","59.5300","19284180.0000","58.0000","60.2500","57.8700"
"2013/03/21","53.6000","7731307.0000","54.4600","54.7250","53.5300"
"2013/03/20","54.8300","3959630.0000","54.0700","54.8800","54.0600"
"2013/03/19","53.8300","3303533.0000","54.2900","54.4400","53.5400"
"2013/03/18","54.1600","2537796.0000","54.4300","54.6624","54.0803"
"2013/03/15","54.7800","4061863.0000","54.6700","54.8500","54.2850"
"2013/03/14","54.6900","3438108.0000","54.8400","54.9000","54.3400"
"2013/03/13","54.8500","4086697.0000","53.6100","54.9900","53.6000"
"2013/03/12","53.4900","6171632.0000","53.7000","54.1700","53.2700"
"2013/03/11","54.5300","3377362.0000","54.5700","54.6400","54.1600"
"2013/03/08","54.6900","4008691.0000","55.1200","55.2300","54.5000"
"2013/03/07","55.2200","2842525.0000","55.4000","55.6500","55.1400"
"2013/03/06","55.3000","2905948.0000","54.9600","55.6100","54.7000"
"2013/03/05","54.9000","4041226.0000","54.9000","55.0000","54.5200"
"2013/03/04","54.7300","2645866.0000","54.5500","54.9000","54.4100"
"2013/03/01","54.8200","4026575.0000","54.4200","54.8300","54.1800"
"2013/02/28","54.4600","3321324.0000","54.2600","54.7200","54.0000"
"2013/02/27","54.3400","3134691.0000","54.1600","54.5150","53.9600"
"2013/02/26","54.2700","3019644.0000","54.4100","54.7400","53.9400"
"2013/02/25","54.0400","4255535.0000","54.5400","54.9950","54.0400"
"2013/02/22","54.4700","2927414.0000","54.6000","54.8800","54.0000"
"2013/02/21","54.5400","4677048.0000","54.8300","55.0400","54.1200"
"2013/02/20","54.0200","3793467.0000","54.4000","54.6600","53.9900"
"2013/02/19","54.4700","4254870.0000","54.8900","55.1600","54.2900"
"2013/02/15","54.9500","3530063.0000","54.6900","55.1400","54.5200"
"2013/02/14","54.6200","3070801.0000","54.5700","54.9900","54.3200"
"2013/02/13","54.5600","3027063.0000","55.0300","55.3700","54.4100"
"2013/02/12","55.0900","1933154.0000","54.9000","55.2100","54.7900"
"2013/02/11","55.2200","4457713.0000","55.2800","55.9000","54.7300"
"2013/02/08","54.5900","2550367.0000","54.5700","55.1900","54.4800"
"2013/02/07","54.6800","2785975.0000","54.2300","54.7200","54.0700"
"2013/02/06","54.1600","2648456.0000","53.6800","54.3700","53.5000"
"2013/02/05","53.8900","2263601.0000","53.9400","54.3100","53.8600"
"2013/02/04","53.6600","2536623.0000","53.5900","54.2600","53.5000"
"2013/02/01","53.7000","3387255.0000","54.4600","54.7200","53.6000"
"2013/01/31","54.0500","4555025.0000","53.6200","54.2800","53.4400"
